magnetizability:V Temperature:K Current:A 
 1.0339e-01  359.870 3082.8
 1.0405e-01  359.800 3083.2
 1.0444e-01  359.800 3083.4
 1.0484e-01  359.690 3083.8
 1.0571e-01  359.690 3084.1
 1.0650e-01  359.610 3084.4
 1.0659e-01  359.540 3084.8
 1.0692e-01  359.540 3085.0
 1.0755e-01  359.460 3085.4
 1.0814e-01  359.460 3085.7
 1.0846e-01  359.380 3086.0
 1.0879e-01  359.280 3086.4
 1.0937e-01  359.280 3086.6
 1.1006e-01  359.230 3087.0
 1.1006e-01  359.230 3087.3
 1.1068e-01  359.120 3087.6
 1.1135e-01  359.050 3088.0
 1.1189e-01  359.050 3088.2
 1.1248e-01  358.970 3088.6
 1.1335e-01  358.970 3088.9
 1.1390e-01  358.890 3089.2
 1.1398e-01  358.790 3089.6
 1.1447e-01  358.790 3089.8
 1.1532e-01  358.710 3090.2
 1.1598e-01  358.710 3090.5
 1.1646e-01  358.630 3090.8
 1.1698e-01  358.560 3091.2
 1.1759e-01  358.560 3091.4
 1.1852e-01  358.480 3091.9
 1.1891e-01  358.480 3092.1
 1.1917e-01  358.370 3092.4
 1.1957e-01  358.300 3092.8
 1.2033e-01  358.300 3093.0
 1.2082e-01  358.220 3093.4
 1.2130e-01  358.220 3093.7
 1.2210e-01  358.140 3094.0
 1.2263e-01  358.060 3094.4
 1.2293e-01  358.060 3094.6
 1.2374e-01  357.990 3095.0
 1.2480e-01  357.990 3095.3
 1.2510e-01  357.880 3095.6
 1.2540e-01  357.810 3096.0
 1.2594e-01  357.810 3096.2
 1.2683e-01  357.730 3096.6
 1.2726e-01  357.730 3096.9
 1.2771e-01  357.650 3097.2
 1.2846e-01  357.570 3097.6
 1.2933e-01  357.570 3097.8
 1.2949e-01  357.470 3098.2
 1.3031e-01  357.470 3098.5
 1.3116e-01  357.390 3098.8
 1.3182e-01  357.320 3099.2
 1.3251e-01  357.320 3099.4
 1.3360e-01  357.240 3099.8
 1.3447e-01  357.240 3100.1
 1.3467e-01  357.160 3100.4
 1.3525e-01  357.060 3100.8
 1.3589e-01  357.060 3101.0
 1.3657e-01  356.980 3101.4
 1.3688e-01  356.980 3101.7
 1.3789e-01  356.900 3102.0
 1.3894e-01  356.820 3102.4
 1.3965e-01  356.820 3102.6
 1.3962e-01  356.720 3103.0
 1.4027e-01  356.720 3103.3
 1.4102e-01  356.640 3103.6
 1.4167e-01  356.570 3104.0
 1.4202e-01  356.570 3104.2
 1.4313e-01  356.490 3104.6
 1.4393e-01  356.490 3104.9
 1.4387e-01  356.380 3105.2
 1.4445e-01  356.310 3105.6
 1.4560e-01  356.310 3105.8
 1.4640e-01  356.230 3106.2
 1.4663e-01  356.230 3106.5
 1.4750e-01  356.150 3106.8
 1.4839e-01  356.070 3107.2
 1.4884e-01  356.070 3107.4
 1.4919e-01  356.000 3107.8
 1.4994e-01  356.000 3108.1
 1.5072e-01  355.890 3108.4
 1.5138e-01  355.820 3108.8
 1.5168e-01  355.820 3109.0
 1.5286e-01  355.740 3109.4
 1.5356e-01  355.740 3109.7
 1.5392e-01  355.660 3110.1
 1.5474e-01  355.560 3110.4
 1.5569e-01  355.560 3110.6
 1.5638e-01  355.480 3111.0
 1.5704e-01  355.480 3111.3
 1.5840e-01  355.400 3111.6
 1.5889e-01  355.330 3112.0
 1.5919e-01  355.330 3112.2
 1.6017e-01  355.220 3112.6
 1.6095e-01  355.220 3112.9
 1.6085e-01  355.140 3113.2
 1.6173e-01  355.070 3113.6
 1.6305e-01  355.070 3113.8
 1.6358e-01  354.990 3114.2
 1.6363e-01  354.990 3114.5
 1.6435e-01  354.910 3114.8
 1.6510e-01  354.830 3115.2
 1.6570e-01  354.830 3115.4
 1.6607e-01  354.730 3115.8
 1.6727e-01  354.730 3116.1
 1.6809e-01  354.650 3116.4
 1.6865e-01  354.580 3116.8
 1.6948e-01  354.580 3117.0
 1.7050e-01  354.500 3117.4
 1.7109e-01  354.500 3117.7
 1.7127e-01  354.420 3118.0
 1.7224e-01  354.340 3118.4
 1.7305e-01  354.340 3118.6
 1.7345e-01  354.240 3119.0
 1.7475e-01  354.240 3119.3
 1.7567e-01  354.160 3119.6
 1.7573e-01  354.090 3120.0
 1.7625e-01  354.090 3120.2
 1.7724e-01  354.010 3120.6
 1.7784e-01  354.010 3120.9
 1.7838e-01  353.930 3121.2
 1.7936e-01  353.830 3121.6
 1.8025e-01  353.830 3121.8
 1.8091e-01  353.750 3122.2
 1.8164e-01  353.750 3122.5
 1.8261e-01  353.670 3122.8
 1.8256e-01  353.590 3123.2
 1.8312e-01  353.590 3123.4
 1.8437e-01  353.520 3123.8
 1.8517e-01  353.520 3124.1
 1.8554e-01  353.440 3124.4
 1.8662e-01  353.360 3124.8
 1.8793e-01  353.360 3125.0
 1.8838e-01  353.260 3125.4
 1.8887e-01  353.260 3125.7
 1.9014e-01  353.180 3126.0
 1.9068e-01  353.100 3126.4
 1.9115e-01  353.100 3126.6
 1.9223e-01  353.030 3127.0
 1.9344e-01  353.030 3127.3
 1.9404e-01  352.950 3127.6
 1.9481e-01  352.850 3128.0
 1.9567e-01  352.850 3128.3
 1.9614e-01  352.770 3128.6
 1.9663e-01  352.770 3128.9
 1.9787e-01  352.690 3129.2
 1.9893e-01  352.610 3129.6
 1.9904e-01  352.610 3129.9
 1.9991e-01  352.510 3130.2
 2.0127e-01  352.510 3130.5
 2.0223e-01  352.430 3130.8
 2.0253e-01  352.360 3131.2
 2.0344e-01  352.360 3131.5
 2.0437e-01  352.280 3131.8
 2.0508e-01  352.280 3132.1
 2.0540e-01  352.200 3132.4
 2.0631e-01  352.100 3132.8
 2.0732e-01  352.100 3133.1
 2.0770e-01  352.020 3133.4
 2.0875e-01  352.020 3133.7
 2.1005e-01  351.940 3134.1
 2.1088e-01  351.870 3134.4
 2.1143e-01  351.870 3134.7
 2.1189e-01  351.760 3135.0
 2.1254e-01  351.760 3135.3
 2.1341e-01  351.690 3135.6
 2.1412e-01  351.610 3136.0
 2.1495e-01  351.610 3136.3
 2.1580e-01  351.530 3136.6
 2.1610e-01  351.530 3136.9
 2.1688e-01  351.430 3137.2
 2.1815e-01  351.350 3137.6
 2.1856e-01  351.350 3137.9
 2.1908e-01  351.270 3138.2
 2.2039e-01  351.270 3138.5
 2.2168e-01  351.200 3138.9
 2.2221e-01  351.120 3139.2
 2.2341e-01  351.120 3139.5
 2.2430e-01  351.040 3139.8
 2.2434e-01  351.040 3140.1
 2.2499e-01  350.940 3140.5
 2.2647e-01  350.860 3140.8
 2.2690e-01  350.860 3141.1
 2.2676e-01  350.780 3141.4
 2.2777e-01  350.780 3141.7
 2.2864e-01  350.710 3142.0
 2.2912e-01  350.600 3142.4
 2.3005e-01  350.600 3142.7
 2.3111e-01  350.530 3143.0
 2.3158e-01  350.530 3143.3
 2.3239e-01  350.450 3143.6
 2.3360e-01  350.370 3144.0
 2.3498e-01  350.370 3144.3
 2.3584e-01  350.290 3144.6
 2.3617e-01  350.290 3144.9
 2.3734e-01  350.220 3145.2
 2.3817e-01  350.110 3145.6
 2.3830e-01  350.110 3145.9
 2.3919e-01  350.040 3146.2
 2.4050e-01  350.040 3146.6
 2.4073e-01  349.960 3146.8
 2.4127e-01  349.880 3147.2
 2.4222e-01  349.880 3147.5
 2.4319e-01  349.800 3147.8
 2.4335e-01  349.800 3148.1
 2.4379e-01  349.700 3148.4
 2.4525e-01  349.620 3148.8
 2.4610e-01  349.620 3149.1
 2.4643e-01  349.550 3149.4
 2.4748e-01  349.550 3149.7
 2.4865e-01  349.470 3150.0
 2.5007e-01  349.370 3150.4
 2.5051e-01  349.370 3150.7
 2.5152e-01  349.290 3151.0
 2.5241e-01  349.290 3151.3
 2.5290e-01  349.210 3151.6
 2.5335e-01  349.130 3152.0
 2.5452e-01  349.130 3152.3
 2.5577e-01  349.060 3152.6
 2.5646e-01  349.060 3152.9
 2.5676e-01  348.980 3153.2
 2.5807e-01  348.880 3153.6
 2.5877e-01  348.880 3153.9
 2.5936e-01  348.800 3154.2
 2.6052e-01  348.800 3154.5
 2.6145e-01  348.720 3154.8
 2.6198e-01  348.640 3155.2
 2.6326e-01  348.640 3155.5
 2.6452e-01  348.570 3155.8
 2.6562e-01  348.570 3156.1
 2.6648e-01  348.490 3156.4
 2.6660e-01  348.390 3156.8
 2.6742e-01  348.390 3157.1
 2.6844e-01  348.310 3157.4
 2.6876e-01  348.310 3157.7
 2.6923e-01  348.230 3158.1
 2.7048e-01  348.130 3158.4
 2.7138e-01  348.130 3158.7
 2.7138e-01  348.050 3159.0
 2.7187e-01  348.050 3159.3
 2.7295e-01  347.970 3159.6
 2.7356e-01  347.900 3160.0
 2.7462e-01  347.900 3160.3
 2.7528e-01  347.820 3160.6
 2.7616e-01  347.820 3160.9
 2.7718e-01  347.720 3161.2
 2.7770e-01  347.640 3161.6
 2.7891e-01  347.640 3161.9
 2.7980e-01  347.560 3162.2
 2.8015e-01  347.560 3162.5
 2.8124e-01  347.480 3162.8
 2.8253e-01  347.410 3163.2
 2.8327e-01  347.410 3163.5
 2.8332e-01  347.300 3163.8
 2.8405e-01  347.300 3164.1
 2.8505e-01  347.230 3164.4
 2.8604e-01  347.150 3164.8
 2.8694e-01  347.150 3165.1
 2.8766e-01  347.070 3165.4
 2.8804e-01  347.070 3165.7
 2.8843e-01  347.000 3166.0
 2.9001e-01  346.890 3166.4
 2.9113e-01  346.890 3166.7
 2.9146e-01  346.810 3167.1
 2.9196e-01  346.810 3167.3
 2.9322e-01  346.740 3167.6
 2.9402e-01  346.660 3168.0
 2.9480e-01  346.660 3168.3
 2.9602e-01  346.580 3168.6
 2.9682e-01  346.580 3168.9
 2.9723e-01  346.480 3169.2
 2.9665e-01  346.400 3169.6
 2.9775e-01  346.400 3169.9
 2.9935e-01  346.320 3170.2
 2.9967e-01  346.320 3170.5
 2.9952e-01  346.250 3170.9
 3.0078e-01  346.170 3171.2
 3.0243e-01  346.170 3171.5
 3.0261e-01  346.090 3171.8
 3.0347e-01  346.090 3172.1
 3.0471e-01  346.020 3172.4
 3.0521e-01  345.910 3172.8
 3.0569e-01  345.910 3173.1
 3.0655e-01  345.840 3173.4
 3.0775e-01  345.840 3173.7
 3.0891e-01  345.760 3174.0
 3.0926e-01  345.680 3174.4
 3.1081e-01  345.680 3174.7
 3.1159e-01  345.600 3175.0
 3.1183e-01  345.600 3175.3
 3.1213e-01  345.500 3175.6
 3.1303e-01  345.420 3176.0
 3.1344e-01  345.420 3176.3
 3.1363e-01  345.350 3176.6
 3.1414e-01  345.350 3177.0
 3.1520e-01  345.270 3177.2
 3.1599e-01  345.190 3177.6
 3.1655e-01  345.190 3177.9
 3.1734e-01  345.110 3178.2
 3.1844e-01  345.110 3178.5
 3.1932e-01  345.010 3178.9
 3.2013e-01  344.930 3179.2
 3.2085e-01  344.930 3179.5
 3.2130e-01  344.860 3179.8
 3.2248e-01  344.860 3180.1
 3.2343e-01  344.780 3180.4
 3.2381e-01  344.700 3180.8
 3.2472e-01  344.700 3181.1
 3.2612e-01  344.620 3181.4
 3.2679e-01  344.620 3181.7
 3.2753e-01  344.550 3182.0
 3.2827e-01  344.440 3182.4
 3.2932e-01  344.440 3182.7
 3.2972e-01  344.370 3183.0
 3.3018e-01  344.370 3183.3
 3.3077e-01  344.290 3183.6
 3.3238e-01  344.210 3184.0
 3.3324e-01  344.210 3184.3
 3.3424e-01  344.130 3184.6
 3.3541e-01  344.130 3184.9
 3.3557e-01  344.030 3185.2
 3.3577e-01  343.950 3185.6
 3.3662e-01  343.950 3185.9
 3.3734e-01  343.880 3186.2
 3.3819e-01  343.880 3186.5
 3.3985e-01  343.800 3186.8
 3.3950e-01  343.720 3187.2
 3.3913e-01  343.720 3187.4
 3.4055e-01  343.640 3187.8
 3.4162e-01  343.640 3188.1
 3.4176e-01  343.570 3188.4
 3.4203e-01  343.460 3188.8
 3.4325e-01  343.460 3189.1
 3.4409e-01  343.390 3189.4
 3.4508e-01  343.390 3189.7
 3.4576e-01  343.310 3190.0
 3.4569e-01  343.230 3190.4
 3.4671e-01  343.230 3190.7
 3.4780e-01  343.150 3191.0
 3.4828e-01  343.150 3191.3
 3.4862e-01  343.080 3191.6
 3.4964e-01  342.980 3192.0
 3.4951e-01  342.980 3192.2
 3.4977e-01  342.900 3192.6
 3.5033e-01  342.900 3192.9
 3.5147e-01  342.820 3193.3
 3.5238e-01  342.740 3193.6
 3.5334e-01  342.740 3193.9
 3.5372e-01  342.670 3194.2
 3.5470e-01  342.670 3194.5
 3.5656e-01  342.590 3194.8
 3.5693e-01  342.510 3195.2
 3.5656e-01  342.510 3195.4
 3.5712e-01  342.440 3195.8
 3.5843e-01  342.440 3196.1
 3.5918e-01  342.330 3196.4
 3.5947e-01  342.260 3196.8
 3.5892e-01  342.260 3197.0
 3.5913e-01  342.180 3197.4
 3.6025e-01  342.180 3197.7
 3.6108e-01  342.100 3198.0
 3.6119e-01  342.030 3198.4
 3.6160e-01  342.030 3198.7
 3.6301e-01  341.950 3199.0
 3.6397e-01  341.950 3199.3
 3.6482e-01  341.870 3199.6
 3.6583e-01  341.800 3200.0
 3.6555e-01  341.800 3200.2
 3.6593e-01  341.690 3200.6
 3.6752e-01  341.690 3200.9
 3.6820e-01  341.620 3201.3
 3.6860e-01  341.540 3201.6
 3.6961e-01  341.540 3201.9
 3.6896e-01  341.460 3202.2
 3.6911e-01  341.460 3202.5
 3.7001e-01  341.390 3202.8
 3.7072e-01  341.310 3203.2
 3.7102e-01  341.310 3203.5
 3.7221e-01  341.230 3203.8
 3.7215e-01  341.230 3204.1
 3.7236e-01  341.150 3204.4
 3.7420e-01  341.050 3204.8
 3.7499e-01  341.050 3205.1
 3.7558e-01  340.980 3205.4
 3.7617e-01  340.980 3205.7
 3.7602e-01  340.900 3206.0
 3.7659e-01  340.900 3206.4
 3.7787e-01  340.820 3206.7
 3.7880e-01  340.740 3207.0
 3.7890e-01  340.740 3207.3
 3.7967e-01  340.670 3207.6
 3.8063e-01  340.670 3208.0
 3.8087e-01  340.590 3208.3
 3.8087e-01  340.510 3208.6
 3.8201e-01  340.510 3208.9
 3.8302e-01  340.410 3209.2
 3.8368e-01  340.410 3209.6
 3.8469e-01  340.330 3209.9
 3.8551e-01  340.260 3210.2
 3.8542e-01  340.260 3210.5
 3.8564e-01  340.180 3210.8
 3.8635e-01  340.180 3211.2
 3.8690e-01  340.100 3211.5
 3.8773e-01  340.030 3211.8
 3.8807e-01  340.030 3212.1
 3.8841e-01  339.950 3212.4
 3.8926e-01  339.950 3212.8
 3.8941e-01  339.870 3213.1
 3.8957e-01  339.800 3213.4
 3.9107e-01  339.800 3213.7
 3.9173e-01  339.720 3214.0
 3.9193e-01  339.720 3214.4
 3.9240e-01  339.620 3214.7
 3.9249e-01  339.570 3215.0
 3.9247e-01  339.570 3215.3
 3.9324e-01  339.490 3215.6
 3.9399e-01  339.490 3216.0
 3.9426e-01  339.390 3216.3
 3.9522e-01  339.310 3216.6
 3.9568e-01  339.310 3216.9
 3.9563e-01  339.230 3217.2
 3.9624e-01  339.230 3217.6
 3.9664e-01  339.150 3217.9
 3.9715e-01  339.080 3218.2
 3.9798e-01  339.080 3218.5
 3.9880e-01  339.000 3218.9
 3.9837e-01  339.000 3219.1
 3.9865e-01  338.920 3219.5
 3.9931e-01  338.820 3219.8
 3.9976e-01  338.820 3220.1
 4.0079e-01  338.740 3220.4
 4.0099e-01  338.740 3220.8
 4.0106e-01  338.670 3221.1
 4.0120e-01  338.590 3221.4
 4.0217e-01  338.590 3221.7
 4.0218e-01  338.510 3222.0
 4.0270e-01  338.510 3222.4
 4.0392e-01  338.440 3222.7
 4.0464e-01  338.360 3223.0
 4.0487e-01  338.360 3223.3
 4.0468e-01  338.280 3223.6
 4.0464e-01  338.280 3223.9
 4.0442e-01  338.210 3224.3
 4.0577e-01  338.130 3224.6
 4.0662e-01  338.130 3224.9
 4.0589e-01  338.050 3225.2
 4.0626e-01  338.050 3225.5
 4.0696e-01  337.980 3225.9
 4.0693e-01  337.900 3226.2
 4.0783e-01  337.900 3226.5
 4.0847e-01  337.820 3226.8
 4.0814e-01  337.820 3227.1
 4.0964e-01  337.740 3227.5
 4.1069e-01  337.670 3227.8
 4.1115e-01  337.670 3228.1
 4.1114e-01  337.590 3228.4
 4.1099e-01  337.590 3228.7
 4.1097e-01  337.490 3229.1
 4.1156e-01  337.410 3229.4
 4.1230e-01  337.410 3229.7
 4.1278e-01  337.330 3230.1
 4.1276e-01  337.330 3230.3
 4.1278e-01  337.260 3230.7
 4.1289e-01  337.180 3231.0
 4.1295e-01  337.180 3231.3
 4.1352e-01  337.100 3231.7
 4.1402e-01  337.100 3232.0
 4.1425e-01  337.030 3232.3
 4.1515e-01  336.950 3232.6
 4.1679e-01  336.950 3232.9
 4.1729e-01  336.870 3233.3
 4.1682e-01  336.870 3233.5
 4.1617e-01  336.800 3233.9
 4.1669e-01  336.720 3234.2
 4.1773e-01  336.720 3234.5
 4.1881e-01  336.640 3234.8
 4.1874e-01  336.640 3235.1
 4.1870e-01  336.560 3235.5
 4.1965e-01  336.490 3235.8
 4.2005e-01  336.490 3236.1
 4.2017e-01  336.410 3236.4
 4.2005e-01  336.410 3236.7
 4.2151e-01  336.330 3237.1
 4.2283e-01  336.260 3237.4
 4.2265e-01  336.260 3237.7
 4.2292e-01  336.180 3238.0
 4.2294e-01  336.180 3238.4
 4.2321e-01  336.100 3238.7
 4.2276e-01  336.030 3239.0
 4.2387e-01  336.030 3239.3
 4.2414e-01  335.950 3239.6
 4.2439e-01  335.950 3240.0
 4.2487e-01  335.870 3240.3
 4.2464e-01  335.800 3240.6
 4.2443e-01  335.800 3240.9
 4.2563e-01  335.720 3241.2
 4.2654e-01  335.720 3241.6
 4.2667e-01  335.640 3241.9
 4.2710e-01  335.560 3242.2
 4.2689e-01  335.560 3242.5
 4.2652e-01  335.490 3242.8
 4.2668e-01  335.490 3243.1
 4.2793e-01  335.410 3243.5
 4.2869e-01  335.330 3243.8
 4.2825e-01  335.330 3244.1
 4.2775e-01  335.260 3244.4
 4.2885e-01  335.260 3244.8
 4.2908e-01  335.180 3245.1
 4.2853e-01  335.100 3245.4
 4.2899e-01  335.100 3245.7
 4.3038e-01  335.030 3246.0
 4.3098e-01  335.030 3246.4
 4.3060e-01  334.950 3246.7
 4.3018e-01  334.870 3247.0
 4.3063e-01  334.870 3247.3
 4.3085e-01  334.800 3247.6
 4.3108e-01  334.800 3248.0
 4.3188e-01  334.720 3248.3
 4.3212e-01  334.640 3248.6
 4.3212e-01  334.640 3248.9
 4.3206e-01  334.560 3249.2
 4.3285e-01  334.560 3249.6
 4.3291e-01  334.490 3249.9
 4.3356e-01  334.410 3250.2
 4.3415e-01  334.410 3250.5
 4.3481e-01  334.330 3250.8
 4.3426e-01  334.330 3251.1
 4.3336e-01  334.260 3251.5
 4.3375e-01  334.180 3251.8
 4.3447e-01  334.180 3252.1
 4.3506e-01  334.100 3252.4
 4.3502e-01  334.100 3252.7
 4.3517e-01  334.030 3253.1
 4.3481e-01  333.950 3253.4
 4.3485e-01  333.950 3253.7
 4.3559e-01  333.870 3254.0
 4.3587e-01  333.870 3254.4
 4.3612e-01  333.800 3254.7
 4.3623e-01  333.720 3255.0
 4.3676e-01  333.720 3255.3
 4.3780e-01  333.640 3255.6
 4.3867e-01  333.640 3256.0
 4.3857e-01  333.560 3256.3
 4.3732e-01  333.490 3256.6
 4.3746e-01  333.490 3256.9
 4.3825e-01  333.410 3257.2
 4.3902e-01  333.410 3257.6
 4.3906e-01  333.360 3257.9
 4.3812e-01  333.280 3258.2
 4.3895e-01  333.280 3258.5
 4.3897e-01  333.210 3258.8
 4.3910e-01  333.210 3259.2
 4.3917e-01  333.130 3259.5
 4.3886e-01  333.050 3259.8
 4.3940e-01  333.050 3260.1
 4.4051e-01  332.980 3260.4
 4.4091e-01  332.980 3260.8
 4.4154e-01  332.900 3261.1
 4.4116e-01  332.820 3261.4
 4.4104e-01  332.820 3261.7
 4.4206e-01  332.740 3262.0
 4.4159e-01  332.740 3262.3
 4.4066e-01  332.670 3262.7
 4.4087e-01  332.590 3263.0
 4.4235e-01  332.590 3263.3
 4.4308e-01  332.510 3263.6
 4.4297e-01  332.510 3263.9
 4.4310e-01  332.440 3264.3
 4.4432e-01  332.360 3264.6
 4.4490e-01  332.360 3264.9
 4.4441e-01  332.280 3265.2
 4.4494e-01  332.280 3265.6
 4.4559e-01  332.210 3265.9
 4.4552e-01  332.130 3266.2
 4.4540e-01  332.130 3266.5
 4.4604e-01  332.050 3266.8
 4.4625e-01  332.050 3267.2
 4.4686e-01  331.980 3267.5
 4.4693e-01  331.920 3267.8
 4.4779e-01  331.920 3268.2
 4.4737e-01  331.850 3268.4
 4.4733e-01  331.850 3268.7
 4.4780e-01  331.770 3269.1
 4.4718e-01  331.690 3269.4
 4.4721e-01  331.690 3269.7
 4.4810e-01  331.620 3270.0
 4.4769e-01  331.620 3270.3
 4.4716e-01  331.540 3270.7
 4.4796e-01  331.460 3271.0
 4.4781e-01  331.460 3271.3
 4.4797e-01  331.390 3271.6
 4.4766e-01  331.390 3271.9
 4.4779e-01  331.310 3272.3
 4.4799e-01  331.230 3272.6
 4.4904e-01  331.230 3272.9
 4.4944e-01  331.150 3273.2
 4.4955e-01  331.150 3273.6
 4.5014e-01  331.080 3273.9
 4.5064e-01  331.000 3274.3
 4.5083e-01  331.000 3274.5
 4.5069e-01  330.920 3274.8
 4.5139e-01  330.920 3275.2
 4.5123e-01  330.850 3275.5
 4.5077e-01  330.770 3275.8
 4.5066e-01  330.770 3276.1
 4.5150e-01  330.720 3276.4
 4.5134e-01  330.720 3276.7
 4.5133e-01  330.640 3277.1
 4.5140e-01  330.570 3277.4
 4.5166e-01  330.570 3277.7
 4.5110e-01  330.490 3278.0
 4.5034e-01  330.490 3278.3
 4.5112e-01  330.410 3278.7
 4.5128e-01  330.330 3279.0
 4.5131e-01  330.330 3279.3
 4.5091e-01  330.260 3279.6
 4.5180e-01  330.260 3280.0
 4.5290e-01  330.180 3280.3
 4.5312e-01  330.100 3280.6
 4.5308e-01  330.100 3280.9
 4.5400e-01  330.030 3281.2
 4.5422e-01  330.030 3281.6
 4.5341e-01  329.950 3281.9
 4.5310e-01  329.870 3282.2
 4.5390e-01  329.870 3282.5
 4.5385e-01  329.820 3282.8
 4.5351e-01  329.820 3283.1
 4.5366e-01  329.740 3283.5
 4.5430e-01  329.670 3283.8
 4.5403e-01  329.670 3284.1
 4.5420e-01  329.590 3284.4
 4.5502e-01  329.590 3284.8
 4.5538e-01  329.510 3285.1
 4.5466e-01  329.440 3285.4
 4.5482e-01  329.440 3285.7
 4.5497e-01  329.360 3286.0
 4.5473e-01  329.360 3286.3
 4.5482e-01  329.280 3286.7
 4.5457e-01  329.230 3287.0
 4.5532e-01  329.230 3287.3
 4.5566e-01  329.150 3287.6
 4.5563e-01  329.150 3287.9
 4.5636e-01  329.080 3288.3
 4.5703e-01  329.000 3288.6
 4.5679e-01  329.000 3288.9
 4.5669e-01  328.920 3289.2
 4.5754e-01  328.920 3289.6
 4.5780e-01  328.850 3289.9
 4.5729e-01  328.770 3290.2
 4.5678e-01  328.770 3290.5
 4.5765e-01  328.690 3290.8
 4.5801e-01  328.690 3291.2
 4.5801e-01  328.620 3291.5
 4.5828e-01  328.540 3291.8
 4.5936e-01  328.540 3292.1
 4.5969e-01  328.490 3292.4
 4.5990e-01  328.490 3292.8
 4.5987e-01  328.410 3293.1
 4.6014e-01  328.330 3293.4
 4.6108e-01  328.330 3293.7
 4.6139e-01  328.260 3294.0
 4.6115e-01  328.260 3294.3
 4.6077e-01  328.180 3294.7
 4.6143e-01  328.100 3295.0
 4.6192e-01  328.100 3295.3
 4.6172e-01  328.030 3295.6
 4.6205e-01  328.030 3296.0
 4.6156e-01  327.950 3296.3
 4.6043e-01  327.870 3296.6
 4.5998e-01  327.870 3296.9
 4.6047e-01  327.820 3297.2
 4.6096e-01  327.820 3297.5
 4.6118e-01  327.720 3297.9
 4.6079e-01  327.670 3298.2
 4.6185e-01  327.670 3298.5
 4.6226e-01  327.590 3298.8
 4.6202e-01  327.590 3299.1
 4.6197e-01  327.510 3299.5
 4.6179e-01  327.440 3299.8
 4.6157e-01  327.440 3300.1
 4.6171e-01  327.360 3300.4
 4.6128e-01  327.360 3300.7
 4.6140e-01  327.280 3301.1
 4.6216e-01  327.210 3301.4
 4.6256e-01  327.210 3301.7
 4.6214e-01  327.130 3302.0
 4.6238e-01  327.130 3302.3
 4.6283e-01  327.050 3302.7
 4.6321e-01  326.980 3303.0
 4.6433e-01  326.980 3303.3
 4.6508e-01  326.900 3303.6
 4.6483e-01  326.900 3303.9
 4.6520e-01  326.850 3304.3
 4.6484e-01  326.770 3304.6
 4.6371e-01  326.770 3304.9
 4.6295e-01  326.690 3305.2
 4.6336e-01  326.690 3305.5
 4.6322e-01  326.620 3305.9
 4.6262e-01  326.540 3306.2
 4.6359e-01  326.540 3306.5
 4.6428e-01  326.460 3306.8
 4.6412e-01  326.460 3307.1
 4.6456e-01  326.410 3307.5
 4.6408e-01  326.330 3307.8
 4.6345e-01  326.330 3308.1
 4.6362e-01  326.260 3308.4
 4.6365e-01  326.260 3308.7
 4.6353e-01  326.180 3309.1
 4.6339e-01  326.100 3309.4
 4.6397e-01  326.100 3309.7
 4.6494e-01  326.030 3310.0
 4.6542e-01  326.030 3310.4
 4.6649e-01  325.980 3310.7
 4.6651e-01  325.900 3311.0
 4.6599e-01  325.900 3311.3
 4.6507e-01  325.820 3311.6
 4.6475e-01  325.820 3311.9
 4.6485e-01  325.740 3312.3
 4.6490e-01  325.670 3312.6
 4.6515e-01  325.670 3312.9
 4.6530e-01  325.590 3313.2
 4.6523e-01  325.590 3313.5
 4.6589e-01  325.540 3313.9
 4.6591e-01  325.460 3314.2
 4.6552e-01  325.460 3314.5
 4.6573e-01  325.390 3314.8
 4.6585e-01  325.390 3315.1
 4.6599e-01  325.310 3315.5
 4.6588e-01  325.230 3315.8
 4.6644e-01  325.230 3316.1
 4.6699e-01  325.180 3316.4
 4.6729e-01  325.180 3316.8
 4.6754e-01  325.100 3317.1
 4.6713e-01  325.030 3317.4
 4.6710e-01  325.030 3317.7
 4.6779e-01  324.950 3318.0
 4.6772e-01  324.950 3318.3
 4.6795e-01  324.870 3318.7
 4.6900e-01  324.800 3319.0
 4.6967e-01  324.800 3319.3
 4.7060e-01  324.740 3319.6
 4.7101e-01  324.740 3320.0
 4.7030e-01  324.670 3320.3
 4.6906e-01  324.590 3320.6
 4.6918e-01  324.590 3320.9
 4.6986e-01  324.510 3321.3
 4.7023e-01  324.510 3321.5
 4.7042e-01  324.440 3321.9
 4.6974e-01  324.360 3322.2
 4.7011e-01  324.360 3322.5
 4.6982e-01  324.280 3322.9
 4.6937e-01  324.280 3323.1
 4.6978e-01  324.230 3323.5
 4.7064e-01  324.150 3323.8
 4.7131e-01  324.150 3324.1
 4.7108e-01  324.080 3324.4
 4.7075e-01  324.080 3324.7
 4.7102e-01  324.000 3325.1
 4.7016e-01  323.920 3325.4
 4.6962e-01  323.920 3325.7
 4.7034e-01  323.850 3326.0
 4.6968e-01  323.850 3326.3
 4.6979e-01  323.770 3326.7
 4.6995e-01  323.720 3327.0
 4.6965e-01  323.720 3327.3
 4.6942e-01  323.640 3327.6
 4.6989e-01  323.640 3327.9
 4.6991e-01  323.560 3328.3
 4.6997e-01  323.490 3328.6
 4.6962e-01  323.490 3328.9
 4.7043e-01  323.410 3329.2
 4.7077e-01  323.410 3329.5
 4.7058e-01  323.330 3329.9
 4.7044e-01  323.280 3330.2
 4.7130e-01  323.280 3330.5
 4.7217e-01  323.210 3330.8
